ID	Gene	week0.1	week4.1
candidate756_2	candidate756	19	16
candidate756_3	candidate756	15	16
candidate756_4	candidate756	8	6
candidate756_5	candidate756	17	17
candidate756_6	candidate756	16	12
candidate756_7	candidate756	67	46
candidate756_8	candidate756	34	37
candidate756_9	candidate756	4	5
candidate756_10	candidate756	19	8
candidate757_1	candidate757	31	27
candidate757_2	candidate757	11	3
candidate757_3	candidate757	13	3
candidate757_4	candidate757	34	34
candidate757_5	candidate757	30	48
candidate757_6	candidate757	40	23
candidate757_7	candidate757	88	108
candidate757_9	candidate757	38	63
candidate757_10	candidate757	9	28
candidate759_1	candidate759	6	4
candidate759_2	candidate759	11	14
candidate759_3	candidate759	1	2
candidate759_4	candidate759	13	10
candidate759_5	candidate759	15	7
candidate759_6	candidate759	5	14
candidate759_7	candidate759	5	7
candidate759_8	candidate759	9	23
candidate759_9	candidate759	11	8
candidate759_10	candidate759	4	2
candidate760_1	candidate760	16	11
candidate760_2	candidate760	12	21
candidate760_3	candidate760	15	17
candidate760_4	candidate760	14	13
candidate760_5	candidate760	7	7
candidate760_6	candidate760	43	45
candidate760_7	candidate760	62	72
candidate760_8	candidate760	135	156
candidate760_9	candidate760	38	36
candidate760_10	candidate760	14	22
candidate761_1	candidate761	0	0
candidate761_2	candidate761	57	77
candidate761_3	candidate761	8	12
candidate761_4	candidate761	14	19
candidate761_5	candidate761	2	8
candidate761_6	candidate761	12	24
candidate761_7	candidate761	37	67
candidate761_8	candidate761	26	22
candidate761_9	candidate761	64	65
candidate761_10	candidate761	5	9
candidate762_1	candidate762	42	52
candidate762_2	candidate762	23	19
candidate762_3	candidate762	5	5
candidate762_4	candidate762	8	11
candidate762_5	candidate762	23	21
candidate762_6	candidate762	86	111
candidate762_7	candidate762	90	140
candidate762_8	candidate762	15	32
candidate762_9	candidate762	122	147
candidate762_10	candidate762	49	44
candidate763_1	candidate763	35	31
candidate763_2	candidate763	10	4
candidate763_3	candidate763	14	2
candidate763_4	candidate763	35	26
candidate763_5	candidate763	1	3
candidate763_6	candidate763	9	11
candidate763_7	candidate763	18	16
candidate763_8	candidate763	10	8
candidate763_9	candidate763	40	72
candidate763_10	candidate763	9	5
candidate764_1	candidate764	18	21
candidate764_2	candidate764	0	0
candidate764_3	candidate764	16	7
candidate764_4	candidate764	0	0
candidate764_5	candidate764	6	8
candidate764_6	candidate764	27	17
candidate764_7	candidate764	9	18
candidate764_8	candidate764	0	0
candidate764_9	candidate764	1	3
candidate764_10	candidate764	0	0
candidate767_1	candidate767	16	16
candidate767_2	candidate767	1	1
candidate767_3	candidate767	8	3
candidate767_4	candidate767	7	1
candidate767_5	candidate767	9	5
candidate767_6	candidate767	8	8
candidate767_7	candidate767	51	55
candidate767_8	candidate767	6	1
candidate767_9	candidate767	12	8
candidate767_10	candidate767	141	150
candidate768_1	candidate768	24	44
candidate768_2	candidate768	63	38
candidate768_3	candidate768	74	110
candidate768_4	candidate768	10	5
candidate768_5	candidate768	173	185
candidate768_6	candidate768	14	17
candidate768_7	candidate768	6	13
candidate768_8	candidate768	61	112
candidate768_9	candidate768	0	0
candidate768_10	candidate768	65	111
candidate769_1	candidate769	10	7
candidate769_2	candidate769	2	1
candidate769_3	candidate769	7	10
candidate769_4	candidate769	35	34
candidate769_5	candidate769	57	42
candidate769_6	candidate769	37	44
candidate769_7	candidate769	17	20
candidate769_8	candidate769	6	2
candidate769_9	candidate769	49	80
candidate769_10	candidate769	20	19
candidate770_1	candidate770	59	31
candidate770_2	candidate770	13	25
candidate770_3	candidate770	41	33
candidate770_4	candidate770	27	71
candidate770_5	candidate770	31	20
candidate770_6	candidate770	34	31
candidate770_7	candidate770	29	25
candidate770_8	candidate770	4	16
candidate770_9	candidate770	3	1
candidate770_10	candidate770	17	28
candidate771_1	candidate771	20	23
candidate771_2	candidate771	2	5
candidate771_3	candidate771	2	5
candidate771_4	candidate771	0	0
candidate771_5	candidate771	9	30
candidate771_6	candidate771	20	21
candidate771_7	candidate771	4	1
candidate771_8	candidate771	5	4
candidate771_9	candidate771	70	61
candidate771_10	candidate771	7	4
candidate772_1	candidate772	14	16
candidate772_2	candidate772	14	27
candidate772_3	candidate772	50	42
candidate772_4	candidate772	31	26
candidate772_5	candidate772	10	7
candidate772_6	candidate772	18	13
candidate772_7	candidate772	11	7
candidate772_8	candidate772	120	124
candidate772_9	candidate772	13	9
candidate772_10	candidate772	24	38
candidate773_1	candidate773	29	28
candidate773_2	candidate773	8	4
candidate773_3	candidate773	19	14
candidate773_4	candidate773	0	1
candidate773_5	candidate773	11	23
candidate773_6	candidate773	1	2
candidate773_7	candidate773	6	6
candidate773_8	candidate773	10	18
candidate773_9	candidate773	21	17
candidate773_10	candidate773	14	15
candidate774_1	candidate774	33	24
candidate774_2	candidate774	4	6
candidate774_3	candidate774	27	20
candidate774_4	candidate774	12	14
candidate774_5	candidate774	8	7
candidate774_6	candidate774	0	2
candidate774_7	candidate774	35	37
candidate774_8	candidate774	7	16
candidate774_9	candidate774	33	34
candidate774_10	candidate774	1	2
candidate775_1	candidate775	16	11
candidate775_2	candidate775	3	27
candidate775_3	candidate775	23	26
candidate775_4	candidate775	23	41
candidate775_5	candidate775	3	2
candidate775_6	candidate775	32	30
candidate775_7	candidate775	39	46
candidate775_8	candidate775	25	43
candidate775_9	candidate775	6	4
candidate775_10	candidate775	2	1
candidate776_1	candidate776	21	23
candidate776_2	candidate776	15	26
candidate776_3	candidate776	8	8
candidate776_4	candidate776	3	19
candidate776_5	candidate776	0	0
candidate776_6	candidate776	1	2
candidate776_7	candidate776	7	22
candidate776_8	candidate776	13	26
candidate776_9	candidate776	5	10
candidate776_10	candidate776	28	13
candidate777_1	candidate777	14	22
candidate777_2	candidate777	8	17
candidate777_3	candidate777	29	24
candidate777_4	candidate777	25	25
candidate777_5	candidate777	9	10
candidate777_6	candidate777	71	49
candidate777_7	candidate777	12	22
candidate777_8	candidate777	16	14
candidate777_9	candidate777	23	23
candidate777_10	candidate777	11	20
candidate778_1	candidate778	70	76
candidate778_2	candidate778	64	43
candidate778_3	candidate778	8	6
candidate778_4	candidate778	21	24
candidate778_5	candidate778	45	78
candidate778_6	candidate778	190	278
candidate778_7	candidate778	7	11
candidate778_8	candidate778	23	22
candidate778_9	candidate778	13	8
candidate778_10	candidate778	1	8
candidate779_1	candidate779	6	4
candidate779_2	candidate779	34	26
candidate779_3	candidate779	7	4
candidate779_4	candidate779	18	17
candidate779_5	candidate779	14	26
candidate779_6	candidate779	8	10
candidate779_7	candidate779	34	34
candidate779_8	candidate779	30	50
candidate779_9	candidate779	3	3
candidate779_10	candidate779	65	71
candidate780_1	candidate780	11	8
candidate780_2	candidate780	14	7
candidate780_3	candidate780	38	54
candidate780_4	candidate780	7	12
candidate780_5	candidate780	88	114
candidate780_6	candidate780	4	6
candidate780_7	candidate780	20	32
candidate780_8	candidate780	0	0
candidate780_9	candidate780	0	0
candidate780_10	candidate780	2	6
candidate782_1	candidate782	4	3
candidate782_2	candidate782	13	8
candidate782_3	candidate782	15	4
candidate782_4	candidate782	3	4
candidate782_5	candidate782	41	31
candidate782_6	candidate782	11	7
candidate782_7	candidate782	10	13
candidate782_8	candidate782	8	7
candidate782_9	candidate782	18	19
candidate782_10	candidate782	12	34
candidate783_1	candidate783	22	23
candidate783_2	candidate783	9	13
candidate783_3	candidate783	2	2
candidate783_4	candidate783	16	14
candidate783_5	candidate783	9	2
candidate783_6	candidate783	10	30
candidate783_7	candidate783	81	103
candidate783_8	candidate783	20	16
candidate783_9	candidate783	8	14
candidate783_10	candidate783	27	40
candidate784_1	candidate784	7	6
candidate784_2	candidate784	7	5
candidate784_3	candidate784	11	22
candidate784_4	candidate784	25	38
candidate784_5	candidate784	4	6
candidate784_6	candidate784	3	5
candidate784_7	candidate784	17	8
candidate784_8	candidate784	20	34
candidate784_9	candidate784	6	10
candidate784_10	candidate784	5	6
candidate786_1	candidate786	17	18
candidate786_2	candidate786	31	16
candidate786_3	candidate786	15	8
candidate786_4	candidate786	0	2
candidate786_5	candidate786	3	4
candidate786_6	candidate786	7	12
candidate786_7	candidate786	7	2
candidate786_8	candidate786	44	44
candidate786_9	candidate786	5	1
candidate786_10	candidate786	38	56
candidate787_1	candidate787	16	20
candidate787_2	candidate787	10	20
candidate787_3	candidate787	20	39
candidate787_4	candidate787	19	35
candidate787_5	candidate787	18	7
candidate787_6	candidate787	9	7
candidate787_7	candidate787	3	5
candidate787_8	candidate787	2	2
candidate787_9	candidate787	13	24
candidate787_10	candidate787	24	47
candidate789_1	candidate789	7	2
candidate789_2	candidate789	27	21
candidate789_3	candidate789	9	23
candidate789_4	candidate789	15	26
candidate789_5	candidate789	14	19
candidate789_6	candidate789	13	23
candidate789_7	candidate789	12	11
candidate789_8	candidate789	9	25
candidate789_9	candidate789	8	12
candidate789_10	candidate789	0	7
candidate790_1	candidate790	19	5
candidate790_2	candidate790	13	22
candidate790_3	candidate790	16	21
candidate790_4	candidate790	159	159
candidate790_5	candidate790	18	33
candidate790_6	candidate790	10	10
candidate790_7	candidate790	12	11
candidate790_8	candidate790	3	8
candidate790_9	candidate790	67	66
candidate790_10	candidate790	85	76
candidate792_1	candidate792	26	27
candidate792_2	candidate792	35	31
candidate792_3	candidate792	3	7
candidate792_4	candidate792	13	5
candidate792_5	candidate792	0	0
candidate792_6	candidate792	8	2
candidate792_7	candidate792	21	32
candidate792_8	candidate792	5	0
candidate792_9	candidate792	26	28
candidate792_10	candidate792	18	11
candidate793_1	candidate793	35	41
candidate793_2	candidate793	1	0
candidate793_3	candidate793	28	17
candidate793_4	candidate793	10	10
candidate793_5	candidate793	16	12
candidate793_6	candidate793	0	1
candidate793_7	candidate793	34	47
candidate793_8	candidate793	21	23
candidate793_9	candidate793	58	51
candidate793_10	candidate793	26	23
candidate794_1	candidate794	12	7
candidate794_2	candidate794	31	29
candidate794_3	candidate794	3	1
candidate794_4	candidate794	18	19
candidate794_5	candidate794	9	12
candidate794_6	candidate794	3	2
candidate794_7	candidate794	3	16
candidate794_8	candidate794	7	0
candidate794_9	candidate794	14	10
candidate794_10	candidate794	100	105
candidate795_1	candidate795	13	18
candidate795_2	candidate795	13	10
candidate795_3	candidate795	6	6
candidate795_4	candidate795	3	4
candidate795_5	candidate795	1	6
candidate795_6	candidate795	11	3
candidate795_7	candidate795	24	50
candidate795_8	candidate795	12	7
candidate795_9	candidate795	8	16
candidate795_10	candidate795	22	13
candidate796_1	candidate796	1	2
candidate796_2	candidate796	8	2
candidate796_3	candidate796	41	31
candidate796_4	candidate796	11	7
candidate796_5	candidate796	16	16
candidate796_6	candidate796	1	1
candidate796_7	candidate796	2	4
candidate796_8	candidate796	55	70
candidate796_9	candidate796	10	2
candidate796_10	candidate796	10	6
candidate797_1	candidate797	9	0
candidate797_2	candidate797	11	17
candidate797_3	candidate797	12	15
candidate797_4	candidate797	30	48
candidate797_5	candidate797	17	36
candidate797_6	candidate797	17	4
candidate797_7	candidate797	21	16
candidate797_8	candidate797	7	8
candidate797_9	candidate797	4	4
candidate797_10	candidate797	4	1
candidate798_1	candidate798	3	2
candidate798_2	candidate798	5	6
candidate798_3	candidate798	5	3
candidate798_4	candidate798	5	4
candidate798_5	candidate798	9	13
candidate798_6	candidate798	17	12
candidate798_7	candidate798	37	40
candidate798_8	candidate798	6	10
candidate798_9	candidate798	0	2
candidate798_10	candidate798	31	28
candidate799_1	candidate799	11	24
candidate799_2	candidate799	7	4
candidate799_3	candidate799	22	26
candidate799_4	candidate799	24	33
candidate799_5	candidate799	11	11
candidate799_6	candidate799	3	4
candidate799_7	candidate799	23	25
candidate799_8	candidate799	10	7
candidate799_9	candidate799	31	59
candidate799_10	candidate799	26	46
candidate900_1	candidate900	5	5
candidate900_2	candidate900	7	13
candidate900_3	candidate900	12	8
candidate900_4	candidate900	10	12
candidate900_5	candidate900	53	51
candidate900_6	candidate900	76	104
candidate900_7	candidate900	25	19
candidate900_8	candidate900	3	10
candidate900_9	candidate900	2	7
candidate900_10	candidate900	18	18
candidate901_1	candidate901	10	13
candidate901_2	candidate901	10	13
candidate901_3	candidate901	14	11
candidate901_4	candidate901	43	44
candidate901_5	candidate901	16	14
candidate901_6	candidate901	35	16
candidate901_7	candidate901	30	19
candidate901_8	candidate901	3	3
candidate901_9	candidate901	15	19
candidate901_10	candidate901	51	58
candidate905_1	candidate905	8	7
candidate905_2	candidate905	18	23
candidate905_3	candidate905	37	45
candidate905_4	candidate905	10	5
candidate905_5	candidate905	20	23
candidate905_6	candidate905	16	15
candidate905_7	candidate905	16	15
candidate905_8	candidate905	11	17
candidate905_9	candidate905	16	6
candidate905_10	candidate905	42	72
candidate909_1	candidate909	3	6
candidate909_2	candidate909	11	9
candidate909_3	candidate909	20	28
candidate909_4	candidate909	10	16
candidate909_5	candidate909	20	33
candidate909_6	candidate909	26	32
candidate909_7	candidate909	27	75
candidate909_8	candidate909	34	49
candidate909_9	candidate909	51	40
candidate909_10	candidate909	4	7
candidate931_1	candidate931	9	2
candidate931_2	candidate931	11	5
candidate931_3	candidate931	0	0
candidate931_4	candidate931	4	2
candidate931_5	candidate931	49	42
candidate931_6	candidate931	32	19
candidate931_7	candidate931	6	11
candidate931_8	candidate931	10	5
candidate931_9	candidate931	5	2
candidate931_10	candidate931	20	27
candidate932_1	candidate932	7	4
candidate932_2	candidate932	9	25
candidate932_3	candidate932	4	4
candidate932_4	candidate932	15	12
candidate932_5	candidate932	2	1
candidate932_6	candidate932	8	12
candidate932_7	candidate932	19	24
candidate932_8	candidate932	44	31
candidate932_9	candidate932	39	17
candidate932_10	candidate932	6	6
candidate933_1	candidate933	14	19
candidate933_2	candidate933	56	52
candidate933_3	candidate933	6	6
candidate933_4	candidate933	19	28
candidate933_5	candidate933	5	0
candidate933_6	candidate933	4	13
candidate933_7	candidate933	0	0
candidate933_8	candidate933	9	16
candidate933_9	candidate933	6	1
candidate933_10	candidate933	0	1
candidate935_1	candidate935	8	4
candidate935_2	candidate935	25	26
candidate935_3	candidate935	7	13
candidate935_4	candidate935	16	12
candidate935_5	candidate935	7	3
candidate935_6	candidate935	4	4
candidate935_7	candidate935	3	6
candidate935_8	candidate935	7	7
candidate935_9	candidate935	2	4
candidate935_10	candidate935	0	0
candidate937_1	candidate937	20	32
candidate937_2	candidate937	17	12
candidate937_3	candidate937	15	9
candidate937_4	candidate937	34	36
candidate937_5	candidate937	29	22
candidate937_6	candidate937	0	1
candidate937_7	candidate937	7	4
candidate937_8	candidate937	19	17
candidate937_9	candidate937	11	8
candidate937_10	candidate937	3	1
candidate938_1	candidate938	0	1
candidate938_2	candidate938	15	13
candidate938_3	candidate938	19	36
candidate938_4	candidate938	37	23
candidate938_5	candidate938	9	5
candidate938_6	candidate938	21	22
candidate938_7	candidate938	19	11
candidate938_8	candidate938	29	29
candidate938_9	candidate938	8	10
candidate938_10	candidate938	12	19
candidate940_1	candidate940	2	3
candidate940_2	candidate940	6	2
candidate940_3	candidate940	21	13
candidate940_4	candidate940	11	10
candidate940_5	candidate940	5	4
candidate940_6	candidate940	12	15
candidate940_7	candidate940	17	29
candidate940_8	candidate940	77	107
candidate940_9	candidate940	95	170
candidate940_10	candidate940	7	15
candidate941_1	candidate941	185	207
candidate941_2	candidate941	0	0
candidate941_3	candidate941	8	6
candidate941_4	candidate941	6	4
candidate941_5	candidate941	32	22
candidate941_6	candidate941	0	3
candidate941_7	candidate941	10	6
candidate941_8	candidate941	6	11
candidate941_9	candidate941	3	1
candidate941_10	candidate941	50	66
candidate942_1	candidate942	13	14
candidate942_2	candidate942	37	37
candidate942_3	candidate942	4	12
candidate942_4	candidate942	24	19
candidate942_5	candidate942	18	14
candidate942_6	candidate942	35	35
candidate942_7	candidate942	4	5
candidate942_8	candidate942	40	37
candidate942_9	candidate942	20	33
candidate942_10	candidate942	6	13
candidate946_1	candidate946	21	36
candidate946_2	candidate946	19	18
candidate946_3	candidate946	45	59
candidate946_4	candidate946	33	22
candidate946_5	candidate946	16	24
candidate946_6	candidate946	61	100
candidate946_7	candidate946	7	2
candidate946_8	candidate946	11	23
candidate946_9	candidate946	10	37
candidate946_10	candidate946	41	41
candidate947_1	candidate947	23	20
candidate947_2	candidate947	20	43
candidate947_3	candidate947	28	17
candidate947_4	candidate947	5	3
candidate947_5	candidate947	19	25
candidate947_6	candidate947	8	5
candidate947_7	candidate947	27	40
candidate947_8	candidate947	34	36
candidate947_9	candidate947	9	5
candidate947_10	candidate947	40	33
candidate948_1	candidate948	7	8
candidate948_2	candidate948	7	8
candidate948_3	candidate948	10	13
candidate948_4	candidate948	9	5
candidate948_5	candidate948	10	18
candidate948_6	candidate948	4	4
candidate948_7	candidate948	18	13
candidate948_8	candidate948	25	27
candidate948_9	candidate948	13	11
candidate948_10	candidate948	21	7
candidate949_1	candidate949	83	80
candidate949_2	candidate949	22	21
candidate949_3	candidate949	8	5
candidate949_4	candidate949	42	80
candidate949_5	candidate949	6	8
candidate949_6	candidate949	6	2
candidate949_7	candidate949	29	35
candidate949_8	candidate949	37	40
candidate949_9	candidate949	17	16
candidate949_10	candidate949	2	3
candidate953_1	candidate953	9	15
candidate953_2	candidate953	12	15
candidate953_3	candidate953	3	0
candidate953_4	candidate953	61	90
candidate953_5	candidate953	34	21
candidate953_6	candidate953	4	7
candidate953_7	candidate953	23	24
candidate953_8	candidate953	10	15
candidate953_9	candidate953	12	16
candidate953_10	candidate953	91	93
candidate955_1	candidate955	16	37
candidate955_2	candidate955	8	8
candidate955_3	candidate955	31	31
candidate955_4	candidate955	8	2
candidate955_5	candidate955	4	2
candidate955_6	candidate955	26	31
candidate955_7	candidate955	5	3
candidate955_8	candidate955	5	13
candidate955_9	candidate955	7	1
candidate955_10	candidate955	26	22
candidate957_1	candidate957	15	26
candidate957_2	candidate957	28	52
candidate957_3	candidate957	10	5
candidate957_4	candidate957	27	17
candidate957_5	candidate957	30	32
candidate957_6	candidate957	6	5
candidate957_7	candidate957	66	87
candidate957_8	candidate957	5	0
candidate957_9	candidate957	22	12
candidate957_10	candidate957	10	14
candidate958_1	candidate958	17	17
candidate958_2	candidate958	12	23
candidate958_3	candidate958	8	9
candidate958_4	candidate958	9	3
candidate958_5	candidate958	20	21
candidate958_6	candidate958	17	16
candidate958_7	candidate958	20	27
candidate958_8	candidate958	11	5
candidate958_9	candidate958	16	13
candidate958_10	candidate958	4	7
candidate962_1	candidate962	11	8
candidate962_2	candidate962	10	11
candidate962_3	candidate962	0	0
candidate962_4	candidate962	62	96
candidate962_5	candidate962	4	4
candidate962_6	candidate962	5	3
candidate962_7	candidate962	19	34
candidate962_8	candidate962	3	0
candidate962_9	candidate962	6	8
candidate962_10	candidate962	0	0
candidate964_1	candidate964	7	3
candidate964_2	candidate964	15	15
candidate964_3	candidate964	27	17
candidate964_4	candidate964	10	10
candidate964_5	candidate964	15	9
candidate964_6	candidate964	5	6
candidate964_7	candidate964	21	35
candidate964_8	candidate964	18	11
candidate964_9	candidate964	8	13
candidate964_10	candidate964	35	37
candidate966_1	candidate966	27	27
candidate966_2	candidate966	19	24
candidate966_3	candidate966	2	1
candidate966_4	candidate966	23	34
candidate966_5	candidate966	23	29
candidate966_6	candidate966	2	6
candidate966_7	candidate966	1	5
candidate966_8	candidate966	23	24
candidate966_9	candidate966	67	70
candidate966_10	candidate966	8	10
candidate967_1	candidate967	4	8
candidate967_2	candidate967	6	6
candidate967_3	candidate967	16	13
candidate967_4	candidate967	33	33
candidate967_5	candidate967	39	54
candidate967_6	candidate967	22	18
candidate967_7	candidate967	19	19
candidate967_8	candidate967	30	40
candidate967_9	candidate967	21	23
candidate967_10	candidate967	0	0
candidate972_1	candidate972	9	9
candidate972_2	candidate972	10	23
candidate972_3	candidate972	7	5
candidate972_4	candidate972	6	8
candidate972_5	candidate972	5	3
candidate972_6	candidate972	2	3
candidate972_7	candidate972	78	90
candidate972_8	candidate972	0	2
candidate972_9	candidate972	52	51
candidate972_10	candidate972	18	24
candidate977_1	candidate977	11	21
candidate977_2	candidate977	0	0
candidate977_3	candidate977	11	14
candidate977_4	candidate977	13	5
candidate977_5	candidate977	9	1
candidate977_6	candidate977	5	2
candidate977_7	candidate977	6	10
candidate977_8	candidate977	6	10
candidate977_9	candidate977	17	10
candidate977_10	candidate977	29	39
candidate978_1	candidate978	5	10
candidate978_2	candidate978	10	20
candidate978_3	candidate978	21	10
candidate978_4	candidate978	16	15
candidate978_5	candidate978	10	6
candidate978_6	candidate978	21	13
candidate978_7	candidate978	18	8
candidate978_8	candidate978	1	8
candidate978_9	candidate978	4	7
candidate978_10	candidate978	20	18
candidate979_1	candidate979	10	11
candidate979_2	candidate979	22	23
candidate979_3	candidate979	0	0
candidate979_4	candidate979	55	55
candidate979_5	candidate979	10	6
candidate979_6	candidate979	17	20
candidate979_7	candidate979	27	17
candidate979_8	candidate979	32	47
candidate979_9	candidate979	6	3
candidate979_10	candidate979	15	19
candidate980_1	candidate980	16	18
candidate980_2	candidate980	4	5
candidate980_3	candidate980	12	18
candidate980_4	candidate980	29	25
candidate980_5	candidate980	17	10
candidate980_6	candidate980	3	2
candidate980_7	candidate980	0	0
candidate980_8	candidate980	10	18
candidate980_9	candidate980	4	4
candidate980_10	candidate980	2	4
candidate984_1	candidate984	45	35
candidate984_2	candidate984	34	37
candidate984_3	candidate984	24	32
candidate984_4	candidate984	19	5
candidate984_5	candidate984	30	23
candidate984_6	candidate984	12	9
candidate984_7	candidate984	4	1
candidate984_8	candidate984	33	58
candidate984_9	candidate984	5	0
candidate984_10	candidate984	5	5
candidate986_1	candidate986	5	5
candidate986_2	candidate986	7	15
candidate986_3	candidate986	7	16
candidate986_4	candidate986	38	43
candidate986_5	candidate986	37	47
candidate986_6	candidate986	19	18
candidate986_7	candidate986	22	19
candidate986_8	candidate986	48	39
candidate986_9	candidate986	9	6
candidate986_10	candidate986	62	68
candidate987_1	candidate987	26	38
candidate987_2	candidate987	28	34
candidate987_3	candidate987	40	72
candidate987_4	candidate987	42	41
candidate987_5	candidate987	40	26
candidate987_6	candidate987	13	17
candidate987_7	candidate987	9	1
candidate987_8	candidate987	90	53
candidate987_9	candidate987	8	1
candidate987_10	candidate987	121	157
candidate989_1	candidate989	15	37
candidate989_2	candidate989	6	5
candidate989_3	candidate989	12	12
candidate989_4	candidate989	14	12
candidate989_5	candidate989	6	4
candidate989_6	candidate989	13	8
candidate989_7	candidate989	4	3
candidate989_8	candidate989	18	18
candidate989_9	candidate989	12	11
candidate989_10	candidate989	62	71
candidate990_1	candidate990	4	0
candidate990_2	candidate990	13	15
candidate990_3	candidate990	4	7
candidate990_4	candidate990	21	19
candidate990_5	candidate990	13	13
candidate990_6	candidate990	10	24
candidate990_7	candidate990	41	32
candidate990_8	candidate990	16	15
candidate990_9	candidate990	5	10
candidate990_10	candidate990	0	3
candidate992_1	candidate992	6	6
candidate992_2	candidate992	8	6
candidate992_3	candidate992	17	14
candidate992_4	candidate992	7	8
candidate992_5	candidate992	22	34
candidate992_6	candidate992	6	6
candidate992_7	candidate992	6	11
candidate992_8	candidate992	18	20
candidate992_9	candidate992	9	5
candidate992_10	candidate992	5	11
candidate994_1	candidate994	9	14
candidate994_2	candidate994	13	16
candidate994_3	candidate994	23	11
candidate994_4	candidate994	11	31
candidate994_5	candidate994	19	35
candidate994_6	candidate994	3	6
candidate994_7	candidate994	10	7
candidate994_8	candidate994	5	17
candidate994_9	candidate994	9	19
candidate994_10	candidate994	12	21
candidate995_1	candidate995	81	86
candidate995_2	candidate995	2	1
candidate995_3	candidate995	20	43
candidate995_4	candidate995	18	11
candidate995_5	candidate995	12	13
candidate995_6	candidate995	14	18
candidate995_7	candidate995	15	32
candidate995_8	candidate995	33	38
candidate995_9	candidate995	24	19
candidate995_10	candidate995	1	4
candidate997_1	candidate997	14	17
candidate997_2	candidate997	25	24
candidate997_3	candidate997	19	15
candidate997_4	candidate997	23	45
candidate997_5	candidate997	26	15
candidate997_6	candidate997	17	17
candidate997_7	candidate997	15	9
candidate997_8	candidate997	8	14
candidate997_9	candidate997	21	7
candidate997_10	candidate997	28	17
candidate998_1	candidate998	10	9
candidate998_2	candidate998	6	4
candidate998_3	candidate998	8	9
candidate998_4	candidate998	0	0
candidate998_5	candidate998	10	41
candidate998_6	candidate998	84	99
candidate998_7	candidate998	41	40
candidate998_8	candidate998	18	16
candidate998_9	candidate998	18	23
candidate998_10	candidate998	10	3
candidate999_1	candidate999	32	38
candidate999_2	candidate999	113	148
candidate999_3	candidate999	0	0
candidate999_4	candidate999	94	108
candidate999_5	candidate999	23	41
candidate999_6	candidate999	7	6
candidate999_7	candidate999	10	10
candidate999_8	candidate999	61	60
candidate999_9	candidate999	2	4
candidate999_10	candidate999	27	38
unknown114_1	unknown114	12	17
unknown114_2	unknown114	28	44
unknown114_3	unknown114	46	87
unknown114_4	unknown114	1	2
unknown114_5	unknown114	3	8
unknown114_6	unknown114	18	11
unknown114_7	unknown114	8	12
unknown114_8	unknown114	15	15
unknown114_9	unknown114	8	9
unknown114_10	unknown114	28	31
unknown119_1	unknown119	14	16
unknown119_2	unknown119	5	6
unknown119_3	unknown119	13	24
unknown119_4	unknown119	15	3
unknown119_5	unknown119	31	69
unknown119_6	unknown119	56	34
unknown119_7	unknown119	4	1
unknown119_8	unknown119	7	11
unknown119_9	unknown119	42	44
unknown119_10	unknown119	7	23
unknown264_1	unknown264	18	10
unknown264_2	unknown264	54	40
unknown264_3	unknown264	6	7
unknown264_4	unknown264	4	2
unknown264_5	unknown264	25	28
unknown264_6	unknown264	28	21
unknown264_7	unknown264	10	17
unknown264_8	unknown264	10	9
unknown264_9	unknown264	12	37
unknown264_10	unknown264	3	0
unknown265_1	unknown265	3	8
unknown265_2	unknown265	77	85
unknown265_3	unknown265	23	46
unknown265_4	unknown265	11	7
unknown265_5	unknown265	67	55
unknown265_6	unknown265	14	15
unknown265_7	unknown265	17	20
unknown265_8	unknown265	7	4
unknown265_9	unknown265	25	25
unknown265_10	unknown265	9	5
unknown271_1	unknown271	16	19
unknown271_2	unknown271	43	37
unknown271_3	unknown271	1	3
unknown271_4	unknown271	4	5
unknown271_5	unknown271	18	14
unknown271_6	unknown271	6	13
unknown271_7	unknown271	46	67
unknown271_8	unknown271	21	27
unknown271_9	unknown271	5	6
unknown271_10	unknown271	2	0
unknown273_1	unknown273	10	3
unknown273_2	unknown273	14	16
unknown273_3	unknown273	90	66
unknown273_4	unknown273	10	15
unknown273_5	unknown273	1	1
unknown273_6	unknown273	74	110
unknown273_7	unknown273	30	6
unknown273_8	unknown273	20	23
unknown273_9	unknown273	24	14
unknown273_10	unknown273	45	57
unknown274_1	unknown274	30	33
unknown274_2	unknown274	31	60
unknown274_3	unknown274	49	53
unknown274_4	unknown274	0	1
unknown274_5	unknown274	16	10
unknown274_6	unknown274	41	25
unknown274_7	unknown274	6	23
unknown274_8	unknown274	8	3
unknown274_9	unknown274	25	23
unknown274_10	unknown274	12	5
unknown275_1	unknown275	4	16
unknown275_2	unknown275	7	7
unknown275_3	unknown275	13	12
unknown275_4	unknown275	32	18
unknown275_5	unknown275	0	0
unknown275_6	unknown275	16	15
unknown275_7	unknown275	13	13
unknown275_8	unknown275	8	11
unknown275_9	unknown275	7	11
unknown275_10	unknown275	29	32
unknown276_1	unknown276	3	5
unknown276_2	unknown276	5	4
unknown276_3	unknown276	12	13
unknown276_4	unknown276	2	2
unknown276_5	unknown276	5	6
unknown276_6	unknown276	27	33
unknown276_7	unknown276	18	16
unknown276_8	unknown276	78	68
unknown276_9	unknown276	9	1
unknown276_10	unknown276	18	20
unknown278_1	unknown278	17	32
unknown278_2	unknown278	41	20
unknown278_3	unknown278	31	44
unknown278_4	unknown278	16	8
unknown278_5	unknown278	21	66
